datetime,AAPL,cash,commission,total,returns,equity_curve,drawdown
2019-02-22,4168.262481689453,97609.85108184814,4.5,101778.1135635376,0.00045243714143383684,1.0177811356353748,0.013809577941896078
2019-02-25,4198.626327514648,97609.85108184814,4.5,101808.4774093628,0.0002983337454594004,1.0180847740936267,0.013505939483644092
2019-02-26,4201.03645324707,97609.85108184814,4.5,101810.88753509521,2.3673134043056265e-05,1.018108875350951,0.013481838226319764
2019-02-27,4214.04914855957,97609.85108184814,4.5,101823.90023040771,0.00012781241405068755,1.0182390023040762,0.013351711273194677
2019-02-28,4172.599792480469,97609.85108184814,4.5,101782.45087432861,-0.00040706902785403454,1.0178245087432851,0.013766204833985718
2019-03-01,4216.460418701172,97609.85108184814,4.5,101826.31150054932,0.000430925231647894,1.0182631150054922,0.013327598571778676
2019-03-04,4237.665939331055,97609.85108184814,4.5,101847.5170211792,0.000208251878295318,1.018475170211791,0.013115543365479931
2019-03-05,4229.953765869141,97609.85108184814,4.5,101839.80484771729,-7.572274403422341e-05,1.0183980484771717,0.013192665100099088
2019-03-06,4205.615234375,97609.85108184814,4.5,101815.46631622314,-0.00023898839486713452,1.0181546631622305,0.013436050415040368
2019-03-07,4156.9366455078125,97609.85108184814,4.5,101766.78772735596,-0.0004781060346568111,1.0176678772735586,0.013922836303712272
2019-03-08,0.0,101765.28772735596,6.0,101765.28772735596,-1.4739582859024658e-05,1.0176528772735585,0.01393783630371237
2019-03-11,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-12,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-13,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-14,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-15,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-18,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-19,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-20,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-21,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-22,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-25,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-26,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-27,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-28,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-03-29,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-01,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-02,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-03,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-04,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-05,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-08,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-09,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-10,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-11,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-12,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-15,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-16,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-17,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-18,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-22,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-23,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-24,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-25,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-26,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-29,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-04-30,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-01,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-02,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-03,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-06,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-07,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-08,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-09,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-10,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-13,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-14,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-15,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-16,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-17,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-20,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-21,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-22,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-23,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-24,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-28,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-29,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-30,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-05-31,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-06-03,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-06-04,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-06-05,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-06-06,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-06-07,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-06-10,0.0,101765.28772735596,6.0,101765.28772735596,0.0,1.0176528772735585,0.01393783630371237
2019-06-11,4712.645721435547,97105.08792877197,7.5,101817.73365020752,0.000515361613206089,1.018177336502074,0.013413377075196742
2019-06-12,4697.647476196289,97105.08792877197,7.5,101802.73540496826,-0.0001473048426984258,1.0180273540496816,0.013563359527589247
2019-06-13,4696.6796875,97105.08792877197,7.5,101801.76761627197,-9.506509745960123e-06,1.0180176761627187,0.01357303741455218
2019-06-14,4662.570571899414,97105.08792877197,7.5,101767.65850067139,-0.00033505425690794066,1.0176765850067129,0.01391412857055796
2019-06-17,4690.390396118164,97105.08792877197,7.5,101795.47832489014,0.0002733660637241897,1.0179547832489004,0.013635930328370405
2019-06-18,4800.701141357422,97105.08792877197,7.5,101905.7890701294,0.0010836507382694371,1.019057890701293,0.01253282287597779
2019-06-19,4786.670303344727,97105.08792877197,7.5,101891.7582321167,-0.00013768440577055507,1.018917582321166,0.012673131256104808
2019-06-20,4825.134658813477,97105.08792877197,7.5,101930.22258758545,0.0003775021271212875,1.0193022258758535,0.012288487701417328
2019-06-21,4808.684158325195,97105.08792877197,7.5,101913.77208709717,-0.00016138982208291353,1.0191377208709707,0.012452992706300181
2019-06-24,4803.84521484375,97105.08792877197,7.5,101908.93314361572,-4.748076125871137e-05,1.0190893314361562,0.012501382141114625
2019-06-25,4731.031036376953,97105.08792877197,7.5,101836.11896514893,-0.0007145024113262011,1.0183611896514884,0.013229523925782471
2019-06-26,4833.358001708984,97105.08792877197,7.5,101938.44593048096,0.0010048199634065114,1.0193844593048085,0.012206254272462358
2019-06-27,4831.906509399414,97105.08792877197,7.5,101936.99443817139,-1.4238909533337285e-05,1.0193699443817128,0.012220769195558034
2019-06-28,4787.880325317383,97105.08792877197,7.5,101892.96825408936,-0.0004318960385744086,1.0189296825408924,0.01266103103637839
2019-07-01,4875.6927490234375,97105.08792877197,7.5,101980.78067779541,0.0008618104390392123,1.019807806777953,0.011782906799317816
2019-07-02,4904.238510131836,97105.08792877197,7.5,102009.32643890381,0.00027991314558173386,1.020093264389037,0.01149744918823381
2019-07-03,4944.878768920898,97105.08792877197,7.5,102049.96669769287,0.00039839748195369395,1.0204996669769275,0.011091046600343324
2019-07-05,4940.523910522461,97105.08792877197,7.5,102045.61183929443,-4.2673785591085256e-05,1.0204561183929433,0.011134595184327578
2019-07-08,4838.679504394531,97105.08792877197,7.5,101943.7674331665,-0.0009980282766918203,1.019437674331664,0.012153039245606845
2019-07-09,4868.194198608398,97105.08792877197,7.5,101973.28212738037,0.000289519359123247,1.0197328212738026,0.011857892303468232
2019-07-10,4916.33415222168,97105.08792877197,7.5,102021.42208099365,0.0004720839871874549,1.0202142208099354,0.011376492767335433
2019-07-11,4880.531311035156,97105.08792877197,7.5,101985.61923980713,-0.0003509345435128708,1.0198561923980702,0.011734521179200597
2019-07-12,4918.027496337891,97105.08792877197,7.5,102023.11542510986,0.00036766149563272066,1.0202311542510976,0.011359559326173274
2019-07-15,4964.231872558594,97105.08792877197,7.5,102069.31980133057,0.00045288144777955175,1.0206931980133045,0.010897515563966342
2019-07-16,4947.056579589844,97105.08792877197,7.5,102052.14450836182,-0.00016827086731041607,1.0205214450836169,0.011069268493653972
2019-07-17,4919.237899780273,97105.08792877197,7.5,102024.32582855225,-0.0002725927999218669,1.0202432582855212,0.01134745529174963
2019-07-18,4975.117492675781,97105.08792877197,7.5,102080.20542144775,0.0005477085238416723,1.0208020542144762,0.010788659362794606
2019-07-19,4900.851821899414,97105.08792877197,7.5,102005.93975067139,-0.000727522740278097,1.0200593975067127,0.011531316070558129
2019-07-22,5012.8570556640625,97105.08792877197,7.5,102117.94498443604,0.0010980265858873128,1.0211794498443594,0.010411263732911458
2019-07-23,5052.045059204102,97105.08792877197,7.5,102157.13298797607,0.00038375237129972817,1.0215713298797597,0.010019383697511097
2019-07-24,5047.932052612305,97105.08792877197,7.5,102153.01998138428,-4.0261570303457006e-05,1.0215301998138417,0.010060513763429091
2019-07-25,5008.0169677734375,97105.08792877197,7.5,102113.10489654541,-0.0003907381773553542,1.021131048965453,0.010459664611817798
2019-07-26,5025.435256958008,97105.08792877197,7.5,102130.52318572998,0.0001705783915024739,1.0213052318572988,0.010285481719972012
2019-07-29,5072.365188598633,97105.08792877197,7.5,102177.4531173706,0.00045950936288918776,1.021774531173705,0.009816182403565854
2019-07-30,5050.592803955078,97105.08792877197,7.5,102155.68073272705,-0.00021308404133491,1.0215568073272694,0.010033906250001445
2019-07-31,5153.647232055664,97105.08792877197,7.5,102258.73516082764,0.0010087978207518056,1.0225873516082753,0.009003361968995538
2019-08-01,5042.126083374023,97105.08792877197,7.5,102147.214012146,-0.0010905782132571984,1.021472140121459,0.010118573455811797
2019-08-02,4935.445022583008,97105.08792877197,7.5,102040.53295135498,-0.0010443854178766587,1.020405329513549,0.011185384063721937
2019-08-05,4677.084732055664,97105.08792877197,7.5,101782.17266082764,-0.0025319378785536584,1.0178217266082754,0.013768986968995423
2019-08-06,4765.623474121094,97105.08792877197,7.5,101870.71140289307,0.000869884575567692,1.0187071140289297,0.012883599548341174
2019-08-07,4814.973449707031,97105.08792877197,7.5,101920.061378479,0.0004844373314598638,1.019200613784789,0.012390099792481735
2019-08-08,4921.172332763672,97105.08792877197,7.5,102026.26026153564,0.0010419821340399427,1.0202626026153554,0.011328110961915439
2019-08-09,4880.619812011719,97105.08792877197,7.5,101985.70774078369,-0.000397471402440952,1.0198570774078357,0.011733636169435124
2019-08-12,4868.235015869141,97105.08792877197,7.5,101973.32294464111,-0.00012143658574259586,1.0197332294464099,0.011857484130860962
2019-08-13,5074.396133422852,97105.08792877197,7.5,102179.48406219482,0.002021716186159983,1.0217948406219468,0.009795872955324025
2019-08-14,4923.357772827148,97105.08792877197,7.5,102028.44570159912,-0.0014781671876887836,1.0202844570159897,0.011306256561281147
2019-08-15,4898.8311767578125,97105.08792877197,7.5,102003.91910552979,-0.0002403897844437397,1.0200391910552964,0.011551522521974444
2019-08-16,5014.418029785156,97105.08792877197,7.5,102119.50595855713,0.0011331609024527456,1.0211950595855699,0.010395653991700948
2019-08-19,5107.906723022461,97105.08792877197,7.5,102212.99465179443,0.0009154832111628597,1.022129946517943,0.009460767059327857
2019-08-20,5108.150100708008,97105.08792877197,7.5,102213.23802947998,2.381083602731593e-06,1.0221323802947986,0.009458333282472253
2019-08-21,5163.515090942383,97105.08792877197,7.5,102268.60301971436,0.000541661640915958,1.0226860301971423,0.008904683380128509
2019-08-22,5159.14421081543,97105.08792877197,7.5,102264.2321395874,-4.2739218077625374e-05,1.0226423213958729,0.00894839218139798
2019-08-23,4920.685958862305,97105.08792877197,7.5,102025.77388763428,-0.0023317854831945706,1.0202577388763416,0.0113329747009292
2019-08-26,5014.1754150390625,97105.08792877197,7.5,102119.26334381104,0.0009163317524032433,1.0211926334381092,0.010398080139161658
2019-08-27,4957.596206665039,97105.08792877197,7.5,102062.68413543701,-0.0005540502988504725,1.0206268413543689,0.01096387222290196
2019-08-28,4990.864181518555,97105.08792877197,7.5,102095.95211029053,0.0003259562996538179,1.020959521102904,0.010631192474366724
2019-08-29,5075.368118286133,97105.08792877197,7.5,102180.4560470581,0.0008276913532898611,1.0218045604705799,0.009786153106690954
2019-08-30,5068.81217956543,97105.08792877197,7.5,102173.9001083374,-6.416039793055717e-05,1.021739001083373,0.009851712493897935
2019-09-03,4994.990921020508,97105.08792877197,7.5,102100.07884979248,-0.0007225060261637495,1.0210007884979235,0.010589925079347307
2019-09-04,5079.7393798828125,97105.08792877197,7.5,102184.82730865479,0.0008300528248070815,1.0218482730865466,0.009742440490724258
2019-09-05,5179.056549072266,97105.08792877197,7.5,102284.14447784424,0.0009719365565834526,1.022841444778441,0.008749268798829757
2019-09-06,5178.570175170898,97105.08792877197,7.5,102283.65810394287,-4.755125086575163e-06,1.0228365810394273,0.008754132537843518
2019-09-09,5200.667953491211,97105.08792877197,7.5,102305.75588226318,0.00021604407517239466,1.0230575588226305,0.008533154754640337
2019-09-10,5262.104415893555,97105.08792877197,7.5,102367.19234466553,0.0006005181416484096,1.023671923446654,0.007918790130616804
2019-09-11,5429.413223266602,97105.08792877197,7.5,102534.50115203857,0.0016343987125262416,1.0253450115203846,0.006245702056886238
2019-09-12,5417.27180480957,97105.08792877197,7.5,102522.35973358154,-0.00011841300557968726,1.0252235973358144,0.006367116241456472
2019-09-13,5311.883926391602,97105.08792877197,7.5,102416.97185516357,-0.001027950182690196,1.0241697185516347,0.00742099502563609
2019-09-16,5339.80827331543,97105.08792877197,7.5,102444.8962020874,0.0002726535106243322,1.024448962020873,0.007141751556397846
2019-09-17,5359.235382080078,97105.08792877197,7.5,102464.32331085205,0.00018963471568489432,1.0246432331085196,0.006947480468751266
2019-09-18,5409.500885009766,97105.08792877197,7.5,102514.58881378174,0.0004905658994809325,1.0251458881378166,0.006444825439454238
2019-09-19,5365.549087524414,97105.08792877197,7.5,102470.63701629639,-0.0004287370021567316,1.024706370162963,0.00688434341430777
2019-09-20,5287.114715576172,97105.08792877197,7.5,102392.20264434814,-0.0007654326569256353,1.0239220264434805,0.0076686871337903195
2019-09-23,5311.154937744141,97105.08792877197,7.5,102416.24286651611,0.00023478567261103755,1.0241624286651603,0.007428284912110561
2019-09-24,5285.901260375977,97105.08792877197,7.5,102390.98918914795,-0.0002465788302845606,1.0239098918914786,0.007680821685792205
2019-09-25,5367.249298095703,97105.08792877197,7.5,102472.33722686768,0.0007944843424596559,1.024723372268676,0.006867341308594899
2019-09-26,5339.565277099609,97105.08792877197,7.5,102444.65320587158,-0.00027016092094012123,1.024446532058715,0.007144181518555781
2019-09-27,5313.5833740234375,97105.08792877197,7.5,102418.67130279541,-0.0002536189275194056,1.0241867130279534,0.0074040005493174466
2019-09-30,5438.640213012695,97105.08792877197,7.5,102543.72814178467,0.0012210355533663897,1.025437281417846,0.006153432159424765
2019-10-01,5453.6956787109375,97105.08792877197,7.5,102558.78360748291,0.0001468199564329531,1.0255878360748285,0.0060028775024423275
2019-10-02,5316.984558105469,97105.08792877197,7.5,102422.07248687744,-0.0013330025551853142,1.0242207248687738,0.007369988708497033
2019-10-03,5362.149429321289,97105.08792877197,7.5,102467.23735809326,0.0004409681440649127,1.024672373580932,0.00691833999633884
2019-10-04,5512.4603271484375,97105.08792877197,7.5,102617.54825592041,0.001466916662365536,1.0261754825592035,0.00541523101806729
2019-10-07,5513.674545288086,97105.08792877197,7.5,102618.76247406006,1.1832461019434248e-05,1.0261876247406,0.005403088836670733
2019-10-08,5449.081802368164,97105.08792877197,7.5,102554.16973114014,-0.0006294437913948459,1.0255416973114009,0.006049016265869955
2019-10-09,5512.945556640625,97105.08792877197,7.5,102618.0334854126,0.000622731912704122,1.0261803348541254,0.005410378723145426
2019-10-10,5587.251663208008,97105.08792877197,7.5,102692.33959197998,0.0007241037860850064,1.0269233959197992,0.004667317657471637
2019-10-11,5735.86311340332,97105.08792877197,7.5,102840.9510421753,0.0014471522489971633,1.0284095104217523,0.0031812031555185083
2019-10-14,5727.606964111328,97105.08792877197,7.5,102832.6948928833,-8.028075594712636e-05,1.0283269489288325,0.003263764648438361
2019-10-15,5714.250946044922,97105.08792877197,7.5,102819.3388748169,-0.00012988104688216318,1.0281933887481685,0.003397324829102377
2019-10-16,5691.182708740234,97105.08792877197,7.5,102796.2706375122,-0.00022435698923106706,1.0279627063751215,0.003628007202149286
2019-10-17,5713.28010559082,97105.08792877197,7.5,102818.3680343628,0.00021496302067713913,1.0281836803436273,0.0034070332336435527
2019-10-18,5740.719985961914,97105.08792877197,7.5,102845.80791473389,0.00026687722141160997,1.0284580791473381,0.0031326344299327236
2019-10-21,5840.279388427734,97105.08792877197,7.5,102945.3673171997,0.0009680453144804702,1.0294536731719963,0.002137040405274515
2019-10-22,5826.924133300781,97105.08792877197,7.5,102932.01206207275,-0.00012973148258144107,1.0293201206207268,0.002270592956544082
2019-10-23,5905.11474609375,97105.08792877197,7.5,103010.20267486572,0.0007596335797439568,1.0301020267486563,0.0014886868286145827
2019-10-24,5914.828872680664,97105.08792877197,7.5,103019.91680145264,9.430256746090215e-05,1.0301991680145253,0.0013915455627455664
2019-10-25,5987.677383422852,97105.08792877197,7.5,103092.76531219482,0.0007071303589050171,1.0309276531219471,0.0006630604553237163
2019-10-28,6047.655868530273,97105.08792877197,7.5,103152.74379730225,0.0005817914082117959,1.0315274379730215,6.327560424934653e-05
2019-10-29,5907.785415649414,97105.08792877197,7.5,103012.87334442139,-0.0013559547495479718,1.0301287334442129,0.001461980133057983
2019-10-30,5907.057952880859,97105.08792877197,7.5,103012.14588165283,-7.061862706492228e-06,1.0301214588165273,0.0014692547607435547
2019-10-31,6040.613174438477,97105.08792877197,7.5,103145.70110321045,0.0012964997516997645,1.0314570110321035,0.0001337025451673135
2019-11-01,6212.0513916015625,97105.08792877197,7.5,103317.13932037354,0.0016620975506438374,1.0331713932037343,0.0
2019-11-04,6252.845764160156,97105.08792877197,7.5,103357.93369293213,0.00039484612937346064,1.0335793369293202,0.0
2019-11-05,6243.861770629883,97105.08792877197,7.5,103348.94969940186,-8.692117972253222e-05,1.0334894969940176,8.983993530264911e-05
2019-11-06,6246.53205871582,97105.08792877197,7.5,103351.6199874878,2.583759287055898e-05,1.033516199874877,6.313705444327411e-05
2019-11-07,6318.626022338867,97105.08792877197,7.5,103423.71395111084,0.000697560073386061,1.0342371395111074,0.0
2019-11-08,6335.918807983398,97105.08792877197,7.5,103441.00673675537,0.0001672032939439294,1.034410067367553,0.0
2019-11-11,6386.091613769531,97105.08792877197,7.5,103491.1795425415,0.00048503787200959714,1.0349117954254141,0.0
2019-11-12,6380.245208740234,97105.08792877197,7.5,103485.3331375122,-5.6491819449111524e-05,1.0348533313751211,5.84640502929723e-05
2019-11-13,6441.3787841796875,97105.08792877197,7.5,103546.46671295166,0.0005907462785883499,1.0354646671295158,0.0
2019-11-14,6396.807861328125,97105.08792877197,7.5,103501.8957901001,-0.0004304436864573935,1.0350189579010003,0.00044570922851550066
2019-11-15,6472.797393798828,97105.08792877197,7.5,103577.8853225708,0.0007341849334316919,1.0357788532257073,0.0
2019-11-18,6505.4351806640625,97105.08792877197,7.5,103610.52310943604,0.00031510381548716104,1.0361052310943597,0.0
2019-11-19,6485.707092285156,97105.08792877197,7.5,103590.79502105713,-0.0001904062231021797,1.0359079502105706,0.00019728088378911934
2019-11-20,6410.205078125,97105.08792877197,7.5,103515.29300689697,-0.0007288486795068438,1.035152930068969,0.0009523010253906783
2019-11-21,6381.463241577148,97105.08792877197,7.5,103486.55117034912,-0.0002776578775267602,1.0348655117034904,0.0012397193908693094
2019-11-22,6375.862121582031,97105.08792877197,7.5,103480.950050354,-5.4124134312827366e-05,1.0348095005035391,0.001295730590820554
2019-11-25,6487.654113769531,97105.08792877197,7.5,103592.7420425415,0.0010803147065532315,1.035927420425414,0.00017781066894562159
2019-11-26,6436.995697021484,97105.08792877197,7.5,103542.08362579346,-0.0004890151158200018,1.0354208362579336,0.0006843948364261276
2019-11-27,6523.456573486328,97105.08792877197,7.5,103628.5445022583,0.0008350312591478559,1.036285445022582,0.0
2019-11-29,6509.087371826172,97105.08792877197,7.5,103614.17530059814,-0.00013866065309686704,1.0361417530059804,0.00014369201660158204
2019-12-02,6433.829498291016,97105.08792877197,7.5,103538.91742706299,-0.0007263279692844016,1.035389174270629,0.0008962707519530877
2019-12-03,6319.113540649414,97105.08792877197,7.5,103424.20146942139,-0.001107950135970981,1.0342420146942128,0.002043430328369178
2019-12-04,6374.887847900391,97105.08792877197,7.5,103479.97577667236,0.0005392771368650795,1.0347997577667227,0.0014856872558592915
2019-12-05,6468.413543701172,97105.08792877197,7.5,103573.50147247314,0.0009038047709117869,1.0357350147247306,0.0005504302978514009
2019-12-06,6593.359375,97105.08792877197,7.5,103698.44730377197,0.0012063493994363128,1.036984473037719,0.0
2019-12-09,6501.051330566406,97105.08792877197,7.5,103606.13925933838,-0.0008901584048137678,1.036061392593383,0.0009230804443358664
2019-12-10,6539.045715332031,97105.08792877197,7.5,103644.133644104,0.0003667194341689939,1.0364413364410392,0.0005431365966797053
2019-12-11,6594.818878173828,97105.08792877197,7.5,103699.9068069458,0.0005381217525857185,1.0369990680694572,0.0
2019-12-12,6611.625671386719,97105.08792877197,7.5,103716.71360015869,0.00016207143989221962,1.0371671360015862,0.0
2019-12-13,6701.4984130859375,97105.08792877197,7.5,103806.58634185791,0.0008665213019156681,1.0380658634185784,0.0
2019-12-16,6816.2139892578125,97105.08792877197,7.5,103921.30191802979,0.0011050895729687316,1.039213019180297,0.0
2019-12-17,6829.609680175781,97105.08792877197,7.5,103934.69760894775,0.00012890226229589352,1.0393469760894767,0.0
2019-12-18,6813.291168212891,97105.08792877197,7.5,103918.37909698486,-0.00015700735498636043,1.0391837909698478,0.0001631851196288725
2019-12-19,6820.111846923828,97105.08792877197,7.5,103925.1997756958,6.563496053546558e-05,1.0392519977569572,9.497833251947974e-05
2019-12-20,6805.986022949219,97105.08792877197,7.5,103911.07395172119,-0.00013592299081544024,1.0391107395172112,0.00023623657226545802
2019-12-23,6917.047882080078,97105.08792877197,7.5,104022.13581085205,0.0010688163918164406,1.0402213581085198,0.0
2019-12-24,6923.622131347656,97105.08792877197,7.5,104028.71006011963,6.320048340024975e-05,1.0402871006011956,0.0
2019-12-26,7060.9893798828125,97105.08792877197,7.5,104166.07730865479,0.001320474400343663,1.0416607730865473,0.0
2019-12-27,7058.310699462891,97105.08792877197,7.5,104163.39862823486,-2.5715477525278807e-05,1.041633986282348,2.6786804199208092e-05
2019-12-30,7100.202941894531,97105.08792877197,7.5,104205.2908706665,0.00040217814494658555,1.0420529087066643,0.0
2019-12-31,7152.081298828125,97105.08792877197,7.5,104257.1692276001,0.0004978476284662747,1.0425716922760004,0.0
2020-01-02,7315.264129638672,97105.08792877197,7.5,104420.35205841064,0.0015651952956281523,1.0442035205841058,0.0
2020-01-03,7244.145202636719,97105.08792877197,7.5,104349.23313140869,-0.0006810830034567061,1.0434923313140863,0.0007111892700195632
2020-01-06,7301.869201660156,97105.08792877197,7.5,104406.95713043213,0.0005531808647865066,1.0440695713043207,0.00013394927978516158
2020-01-07,7267.527770996094,97105.08792877197,7.5,104372.61569976807,-0.0003289189878521448,1.0437261569976801,0.0004773635864256942
2020-01-08,7384.434509277344,97105.08792877197,7.5,104489.52243804932,0.001120090145268815,1.0448952243804925,0.0
2020-01-09,7541.285705566406,97105.08792877197,7.5,104646.37363433838,0.001501118893351805,1.046463736343383,0.0
2020-01-10,7558.335876464844,97105.08792877197,7.5,104663.42380523682,0.00016293131148548134,1.0466342380523674,0.0
2020-01-13,7719.813537597656,97105.08792877197,7.5,104824.90146636963,0.001542828002964125,1.0482490146636956,0.0
2020-01-14,7615.5731201171875,97105.08792877197,7.5,104720.66104888916,-0.000994424187595433,1.0472066104888909,0.001042404174804723
2020-01-15,7582.935333251953,97105.08792877197,7.5,104688.02326202393,-0.00031166521045922213,1.0468802326202384,0.0013687820434571396
2020-01-16,7677.922821044922,97105.08792877197,7.5,104783.0107498169,0.0009073386318052545,1.047830107498168,0.00041890716552761553
2020-01-17,7762.924957275391,97105.08792877197,7.5,104868.01288604736,0.0008112205940848938,1.0486801288604726,0.0
2020-01-21,7710.315704345703,97105.08792877197,7.5,104815.40363311768,-0.0005016711147836084,1.0481540363311757,0.0005260925292969176
2020-01-22,7737.8387451171875,97105.08792877197,7.5,104842.92667388916,0.00026258583965210747,1.0484292667388904,0.0002508621215822071
2020-01-23,7775.102996826172,97105.08792877197,7.5,104880.19092559814,0.0003554293350174209,1.0488019092559802,0.0
